Date,Source,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
05/24/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/25/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/26/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/27/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/28/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/29/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/30/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
05/31/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/01/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/02/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/03/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/04/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/05/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/06/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/07/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/08/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/09/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/10/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/11/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/12/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/13/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/14/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/15/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/16/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/17/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/18/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/19/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/20/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/21/2015,AQS,1,0.1,ppm,1,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/22/2015,AQS,1,0,ppm,0,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/23/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/24/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/25/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/26/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/27/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/28/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/29/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/30/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/01/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/02/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/03/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/04/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/05/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/06/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/07/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/08/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/09/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/10/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/11/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/12/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/13/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/14/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/15/2015,AQS,1,0.5,ppm,6,CCNY,18,75,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/16/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/17/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/18/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/19/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/20/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/21/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/22/2015,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/23/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/24/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/25/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/26/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/27/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/28/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/29/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/30/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/31/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/01/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/02/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/03/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/04/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/05/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/06/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/07/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/08/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/09/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/10/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/11/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/12/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/13/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/14/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/15/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/16/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/17/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/18/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/19/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/20/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/21/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/22/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/23/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/24/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/25/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/26/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/27/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/28/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/29/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/30/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/31/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/01/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/02/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/03/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/04/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/05/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/06/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/07/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/08/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/09/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/10/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/11/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/12/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/13/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/14/2015,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/15/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/16/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/17/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/18/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/19/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/20/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/21/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/22/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/23/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/24/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/25/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/26/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/27/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/28/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/29/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/30/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/01/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/02/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/03/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/04/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/05/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/06/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/07/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/08/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/09/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/10/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/11/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/12/2015,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/13/2015,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/14/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/15/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/16/2015,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/17/2015,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,54,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
